chirp_mass,mass_ratio,luminosity_distance,phase,theta_jn,dec,psi,phi
-0.8123378,-1.4604794,0.8142674,-0.93672925,0.2520901,1.7178918,0.9841819,1.444163
0.42232132,-1.5400711,1.0900898,0.99698156,0.71566784,1.1749659,0.5832165,1.6910982
1.4074996,-0.14305788,0.5808825,-1.5988343,0.016871257,0.8053306,0.2170221,0.33786336
0.5959094,-0.39472917,0.6103992,0.2092749,0.04398098,0.5645318,-0.31574765,1.6677465
1.0083662,-1.0965862,1.2123743,-1.2235135,0.09586625,0.593558,-0.0808501,0.15160958
-0.06840089,-0.8419253,0.83337396,-0.74127096,-0.74649864,1.1838651,-0.72998446,1.7159911
-0.36084273,1.2130024,1.201741,0.5761012,0.15112472,0.030732155,0.18120518,1.0207876
0.6781891,-0.8737869,0.79417366,0.38434115,0.21263972,0.8461581,-0.13491058,1.6422096
-0.8270114,-1.0504711,0.6054512,-1.5782425,0.057019744,1.2637786,0.12928921,1.6950448
-0.76883113,0.83230495,0.4957822,0.339075,0.12499464,0.7684397,1.2188201,1.2200052
-1.8726556,1.2616343,1.1076132,0.5861103,0.65651554,0.6001731,0.43959573,0.60394394
1.8883408,-1.6939942,1.1008017,-0.3630315,-0.06778959,1.5348444,-0.6074117,-0.97014993
-0.79997206,-0.44746944,-0.013152314,0.063814156,-0.2354036,0.57674956,2.2113209,0.1452976
-1.6939839,-0.15593448,0.45534644,-0.00186233,-0.078320205,0.9768588,-1.3103327,1.2462705
0.6672758,-0.2550332,-0.74117714,0.3088732,0.025917368,-0.06860542,-1.1221409,0.42022568
-0.3771643,1.1573174,1.084146,0.80958134,-0.17972796,2.7388723,0.79533195,-0.52274776
-1.5890396,0.28712958,0.1910832,0.2615334,0.27813154,1.1585901,-0.89366114,1.857683
-1.7006027,0.15797475,0.12178266,-1.3021173,-0.14742711,2.9471693,-3.83103,-1.2757312
-0.13925569,0.7308711,0.5867227,0.6573971,-0.14928266,0.8480359,-0.37520266,1.4889113
-0.6240568,-0.21625675,1.0727289,-0.4564454,-0.63073015,0.99787736,-0.85069674,1.8127545
-1.2208557,-1.6036134,0.98608637,-1.5376067,-0.47370404,1.9338815,-2.6250997,-0.42859674
-0.23684299,0.8985409,0.87376636,0.4727069,0.037273757,3.0221097,-0.059936907,0.08792728
0.26669317,0.6691766,0.6934162,1.0716324,0.5253454,3.3590677,0.30490166,-1.3682446
-0.5910674,0.009237357,0.776021,-0.051964346,0.2190013,0.46209013,-2.8785055,1.2056143
-0.5589788,-0.13557234,1.2325902,0.42072025,-0.24640417,2.0716548,-0.9357157,-0.22775836
-1.7526466,1.0566919,0.64784807,-0.03998265,0.02694767,0.19561708,-1.8119463,1.477929
1.140031,-1.0506071,0.98510295,-3.0135903,-0.52980447,1.0978309,0.5889602,1.8545368
-0.09656719,1.3540206,0.7519548,1.0776616,-0.037525006,0.6255706,-0.08725504,0.09854613
-0.41438383,0.57272583,0.8999977,-1.4586099,-0.23155537,0.7451086,0.29061946,1.6653082
0.36053547,-1.4029667,1.0529016,0.08018554,0.18493982,0.8857542,0.43773577,1.4475478
-0.10884932,-0.66484207,0.7669765,-0.23768412,-0.9449943,2.7486176,-0.28970432,-1.7356507
0.16839674,0.51639354,0.8162369,-0.59624463,0.107333414,0.3226955,0.0845866,1.6713355
1.31085,0.0060208216,1.096266,1.985931,-0.28195333,0.021867394,-0.8704354,0.76063955
1.522229,-0.8379718,0.9744575,0.3660366,0.06674641,2.3757021,1.3799196,1.5809842
1.8789711,0.37460193,0.38986382,0.45211065,-8.0456295e-05,-0.28722453,0.63359845,0.53303856
1.24638,1.4393264,0.7390867,-0.3635416,0.09490653,-0.19635117,1.4365839,1.6384251
-0.6783692,-1.2989706,1.1056123,-1.0577934,-0.26760754,0.5599561,0.85021424,1.2683429
-1.5697416,-0.583469,0.8077345,2.2708976,-0.0033666214,1.17499,-0.7896005,1.5345737
-0.92684495,-1.7424083,0.22806656,-0.7876281,0.31076866,1.4680749,-0.36507472,1.5154055
-1.5334758,-1.4084718,0.7845736,0.21851479,0.24107961,1.4464349,-0.5804008,1.2732272
0.80661386,-0.3533307,1.2455591,0.719231,-0.08878855,0.19619477,-0.9323719,0.86340934
1.5594492,-1.5969368,1.0964228,-0.12989439,0.38323477,1.2937918,-0.1672294,1.7651331
-1.534093,-1.431259,0.8083527,-0.6879175,0.044281345,1.7271099,1.0595845,0.100266166
-1.0700217,-0.9400433,1.060705,1.1539824,0.16437408,0.72089666,0.38382065,1.4542799
-1.7849191,-0.33158624,-0.07557456,-1.9462839,-0.3708698,3.0575821,0.38671392,-1.1766939
-1.4425844,1.1138532,0.80968416,1.5955381,-0.052373935,0.755706,-0.010898608,0.4241315
-2.0103927,-0.24477598,1.1582426,-0.7017148,-0.68917024,1.9596606,0.7606153,0.018583218
-0.7517267,1.2031589,1.2535816,-0.15762103,0.38332137,2.841619,0.84090203,-1.5750954
1.2470825,0.10626388,0.91912323,-1.1951582,-0.028110066,0.73916596,-0.89032084,0.6765475
-0.5030638,0.81337863,1.2999078,0.8315798,-0.3449315,0.86316645,-0.57315737,0.93293357
1.3609067,-1.1396626,1.1514286,1.0921249,-0.18322195,1.0492579,-0.018284475,0.63978773
1.1080492,-1.2247449,1.12925,-0.8313773,0.09264506,2.8542807,-0.30157202,-0.5422209
-0.12289074,-0.28048295,0.6495558,-2.5097694,-0.07817031,1.8678406,0.028770354,-0.35181046
0.45493567,-0.4240111,0.5359894,0.64017135,0.14402562,1.124217,0.3760237,1.4467793
-0.6607365,-0.35371664,0.9645447,0.41287982,0.09219579,0.9332498,-0.3026155,1.2037842
1.9144311,1.3929893,0.72740096,-1.5166245,0.16868944,-0.040460944,1.1979328,0.9697362
1.174356,1.883276,-1.4991989,-0.08843604,-0.07456152,1.1731752,-1.6013862,-0.74082106
-1.125815,-0.35409802,0.8199253,0.29094058,-0.22694555,1.5845021,1.1215324,-1.45145
-0.5866679,-0.3422952,1.0971833,0.399399,0.15932682,2.37467,0.7581752,-0.6303646
1.3087223,-1.4814721,0.54487514,-0.6013292,-0.07495102,-0.659284,0.9160406,0.5652315
0.9313056,0.68702894,1.1521403,0.2190495,0.3115814,0.87840384,1.6792963,1.6361675
0.56490636,1.8170873,-0.22239599,-0.5416714,0.04215763,3.118339,-0.4756371,1.3550472
-0.8508331,-0.4386668,1.2269882,-0.37013355,-0.1955097,0.7505759,-0.8863887,1.0025204
-1.3116624,-1.2761376,0.38051382,0.9192394,-0.53034276,0.36537528,-0.10271393,0.32235914
0.5167315,-0.68462634,1.0557793,1.008848,0.13717073,0.64792717,-0.48824418,0.9812287
0.8763605,0.86895347,0.4214202,2.137871,0.014735089,0.16044903,0.8635046,1.5369364
-0.36408514,1.1811564,0.892554,0.90451866,0.460578,0.049228787,-0.9688756,0.392399
0.50414073,0.3649087,-0.28005895,1.1329656,0.11320221,0.23804045,-0.45489413,0.5685372
-0.40676403,1.660224,0.8812383,0.16531178,-0.12756775,2.1887023,-0.12283114,-0.16189273
-1.7844718,-0.38278097,0.9376769,0.5366358,-0.63069206,2.0136154,2.6370506,-0.3503772
-0.63046277,-0.79428434,1.0193253,-0.5341427,-0.78577363,0.4178052,1.0407293,0.33777365
-0.318573,0.3671403,0.93554157,-0.5117784,0.098711975,1.4429699,0.6620203,1.5135208
-0.06976567,0.46505988,1.0717405,-1.2417121,-0.238793,1.4226146,1.729192,1.4137126
0.010906159,-1.3529828,1.1266252,-3.0567708,-0.32201132,1.2299943,-0.85999185,-0.025350694
1.5099622,1.2729234,1.0532638,-0.87519556,0.0028233249,0.9654793,0.9895249,-0.09783047
0.20964445,-0.28136003,0.13052793,0.3166394,-0.024667349,-0.18301344,-1.0413616,1.0611694
-1.2325795,-1.2560259,1.2201774,0.320393,0.141614,0.52972317,0.9785124,1.5249524
-1.2197262,-1.702959,1.0108443,0.701531,-0.35427037,2.0422885,0.021686623,0.9267913
0.7689564,-1.3355931,0.61506927,-2.3160684,0.13093457,0.956986,-0.21778317,1.9136246
-0.24103794,1.0498035,-0.20918292,-0.18540157,0.06524105,2.2709386,0.14015122,1.3334323
-1.1482462,-0.8431296,1.0786762,0.6678343,-0.271334,2.604518,-0.112164676,-0.19853845
1.0178977,-1.3273513,0.94324154,-0.8037823,-0.1871579,1.3828949,-1.6080778,-0.38057473
-0.73320353,0.55384105,1.059764,-0.2938241,0.2934487,2.7372375,1.2923167,-0.9040418
-1.3987685,-1.8224093,0.25135493,-0.85775286,-0.10811076,1.7508655,0.44361535,-1.3506861
1.3686244,1.449357,-1.4577999,0.8901021,-0.10121654,0.2902063,0.2174391,0.5516857
-0.570324,-0.3752179,0.5168963,0.7841458,0.060106017,2.7137775,1.3631854,-0.133777
-0.9284306,-0.19886689,0.6357642,-0.6159573,0.043698087,0.8772775,-0.8371447,1.7120755
-0.6726777,0.6587229,0.20946233,-1.2637333,-0.14959472,2.539366,0.43275982,-0.4718521
0.3634774,-0.7754622,1.192423,0.58425725,0.11644192,1.2467995,0.98660916,-0.26890707
1.3945366,-0.56245947,0.55712825,-1.1961603,-0.13137263,0.6413496,-0.062423717,-1.4142462
-1.2274046,-0.6680109,1.0545136,2.0814445,0.056333337,3.531376,-0.31556964,-1.9274862
-1.0062988,-1.4469076,1.231422,0.69798774,-0.18656902,0.6026168,1.1252681,-0.45389467
-0.25318426,-0.431007,0.8179035,0.35512504,-0.053862378,1.3457041,-0.15051326,1.7185788
0.048777644,-0.7691502,1.0901828,0.6358257,-0.11004619,1.3727103,-1.6307741,1.7599329
-1.2234735,-1.506467,0.28300932,0.48308226,0.17531356,0.6194931,0.29586855,0.89200854
1.3992623,-1.4403503,0.6996273,-0.84566134,0.11387481,-0.23741412,-0.17203264,0.77280915
0.04330837,-0.7919952,0.3075893,-0.8968886,-0.15880147,2.7989264,-0.03467687,-1.088933
-1.5944003,-0.017855048,-0.37484714,1.5043976,-0.69414544,3.009972,-2.9104836,-1.6302842
-0.48439276,-0.22002263,1.2333608,-0.53792673,0.35915932,0.70744216,-0.39630464,1.5422245
0.99032843,-1.2561411,1.0288731,0.91075546,0.022577988,0.4784732,-0.5045046,1.315391
-0.89590806,0.61700845,1.0371085,2.0159926,-0.13327752,1.2614765,0.21907426,-0.9713403
0.21914415,-0.7924521,0.79504013,1.0029954,-0.049173374,3.6586723,0.18271111,-1.5953819
1.6897568,1.3033938,1.2970426,2.0154078,0.28224838,2.2060678,-0.20360094,-0.5038801
1.6928128,-1.0243363,0.5919149,0.05268778,-0.0774516,1.3794031,-1.4367653,0.306224
0.5047298,1.360648,1.0312678,-0.19706887,-0.111221954,1.1649411,1.2631081,-0.66150385
0.5576621,1.0299058,0.48077092,-0.53643024,-0.0128545435,1.0984612,1.1427653,1.7517072
0.09213291,1.6965044,1.125833,-0.19044709,0.3781162,2.4413424,0.39850035,-0.7542966
1.634767,-1.4848679,0.85017866,1.2028869,0.32956323,0.82040465,-1.3654643,1.4460735
0.4199914,0.5382973,0.48720124,-0.9328354,-0.10719981,2.3311505,-0.13989152,-0.9269766
0.31196475,-0.7048681,0.33365294,1.0913476,0.15626872,0.62792456,0.4139647,1.3047892
0.75270134,-1.3935966,1.1169297,-0.404557,0.115918346,1.4595313,-0.16376755,-1.1626955
0.28127956,-0.96449506,0.7290532,0.8850683,-0.060662292,2.5287511,0.6862326,-1.197524
0.5288868,1.3701513,1.2544038,-1.3577209,0.07756891,-0.07021022,-0.07391629,1.3556561
0.07557135,1.2964119,-0.38279778,0.08566927,-0.06733187,3.224599,0.4843046,-1.1766726
-1.4081024,-0.9742162,0.24661236,1.4284815,-0.071114056,1.8863125,1.7280685,1.5958747
0.83187175,-0.005603349,1.0471889,-2.24658,-0.1378235,0.6063073,-0.95732063,1.0694556
-1.1099657,1.1073091,-0.4254741,1.031694,0.05349423,3.319816,-0.7002823,-1.792674
-1.8503639,-0.029954031,0.21491681,0.11065697,-0.17039678,0.6075525,-2.9652433,0.81184334
-0.35590205,0.17721418,0.5654945,-0.6948885,0.013528175,0.52631676,1.4065889,0.049710426
0.047115967,-1.2181423,1.2635405,0.46098518,-0.26467177,2.1105783,0.22135732,0.0053264634
-1.1266643,0.22976257,0.3540975,-1.7455541,-0.009949782,2.0142684,0.89977664,-0.40857372
-1.5083483,0.29868296,0.14668308,-0.11425936,0.35886878,1.320364,0.37190256,1.6006776
-0.5312738,0.10913179,0.8038229,-0.5862212,0.10482958,0.7987569,-0.09534961,1.7464948
-1.9274776,0.03954092,0.44767615,1.1421188,-0.5129614,0.35681236,-0.13488425,0.42226228
1.6819974,-1.2844471,-0.018030979,0.98888236,-0.008285998,0.7651444,-1.2581279,1.0926372
-0.08212514,-1.1394775,0.5452694,0.81119424,0.25256887,0.89441943,-0.56514984,1.5592209
-0.11795302,0.7102517,1.0046666,-2.0699506,-0.108245045,-0.04264772,-0.2937041,0.9844709
-1.090437,-0.87796944,1.118316,-1.9260354,0.19114527,2.4176075,1.7283626,-0.5265032
-0.6178277,-1.7844058,0.28728083,0.8976097,0.18706211,0.6943633,0.20175707,-1.6144178
1.5393299,-0.48254138,1.1871443,-2.5828328,1.0049837,2.9488907,-0.48255786,-1.3798277
0.17596309,-1.7657934,1.1288377,0.75490713,0.022750434,2.1834173,0.71873534,0.1427915
-0.64169854,-0.17064436,0.1912603,1.1933072,-0.24150339,2.5975976,0.38148463,-0.56841457
-1.9832901,1.1181664,0.81953114,1.1109223,0.105629995,0.7984807,-0.6659444,1.2438276
-1.8863654,0.21793063,0.51444584,-0.09454306,0.24955703,0.8442303,1.261651,1.6990173
0.47074622,-0.4999766,1.3010625,-0.51406735,0.17085561,0.051680088,-2.2172203,1.0827577
0.22143343,0.14654802,-0.20275907,-0.0905925,0.10699608,1.122666,1.0286844,1.9861017
0.28251898,-0.9203884,0.8371942,-0.6206124,0.38025016,-0.22370064,0.46324372,0.43296936
-1.9421607,-0.5739403,0.76187295,-0.5449618,-0.4743605,-0.18377733,-2.6059992,0.42311046
-0.33156818,-1.0354371,0.65425146,-0.35684708,-0.008209001,0.7401222,0.8563578,0.7185282
0.12109435,1.5130401,0.33421305,-0.7109449,-0.17931283,0.64176494,0.66510385,0.16463894
0.94814736,0.78898746,1.0664493,0.6485257,-0.02155782,2.091602,-0.70233697,0.816695
1.7024963,0.47346312,0.79093355,0.31909725,0.08291789,3.0656135,1.8403459,-1.388952
0.16778871,-0.321136,0.21340562,-0.32889524,-0.0055644293,-0.3921007,0.5421149,0.5090018
1.1480694,-1.5279374,0.535791,-1.1312187,-0.2355175,0.13165414,-0.9977078,1.3219293
0.22913472,0.17926061,0.67580116,0.24693495,0.20114174,1.8979063,0.7406879,1.53007
-0.2176567,-0.03270517,1.3044361,1.3940434,0.029294003,0.22909868,-0.68581676,1.4730582
-0.84688115,-1.0139679,1.0400984,-1.2187306,0.13917577,-0.03887117,-1.2194549,0.5654548
0.5391091,1.5659703,-0.11939784,0.995882,0.10100983,0.30893624,0.34636772,1.5446575
0.40795186,-1.2423854,1.1545452,0.41461918,-0.29269347,1.4455459,-0.48252463,1.4978117
0.3317061,0.890865,1.0259768,-1.6158055,-0.09616006,0.9582277,-0.5452219,1.7184376
-0.0799001,-1.4338386,-0.17501283,1.3550743,0.28575966,2.4616985,-1.554621,-0.6031535
1.2173433,-0.85435593,0.37477708,-2.1188276,0.12682702,2.0809138,-0.34063056,-0.1425917
-1.4470754,0.082180396,0.7447742,-0.34754312,0.06660552,-0.10059142,-1.298415,1.1760259
0.765927,-1.2770283,0.93571675,-0.73997295,-0.3604933,0.47205436,-0.3794766,1.9077529
-1.4968452,0.6553797,0.19581872,0.48914337,-0.051738814,1.658405,-0.38574967,1.4642298
0.99004394,-0.33164138,0.76047313,1.512523,-0.09346635,0.66104007,0.71627384,0.6568457
-1.5814399,0.13609728,0.06114914,-1.2991877,0.03881634,1.0554359,-0.071445286,1.2509253
0.7205667,-0.17402378,1.0738553,-0.6535898,0.11690642,1.6454483,0.013436245,-0.13726516
-1.7736167,1.1354195,1.0410076,-0.37995127,-0.1948109,0.27403438,0.4757016,1.6380482
-0.047572806,0.6641417,1.0742273,-0.71177137,0.029011676,0.5779914,0.86438674,0.43949595
-1.4631114,-1.0592369,0.6412735,0.0073706997,0.43761793,0.092431426,-0.7039176,0.50707644
1.195465,-1.1291713,0.7924425,0.47090852,-0.04074385,2.8956778,-2.074988,-0.21119793
0.49230295,0.7492116,0.81728303,-1.6611694,0.051645946,1.1163195,0.5651793,1.5341547
-0.592331,0.24924047,1.3102691,0.025761051,-0.4818495,0.6530027,-1.0416473,0.34532878
-0.36673215,-0.840764,0.93540895,-0.29690823,-0.05363864,0.12192762,-0.5219946,0.2724053
-0.056578193,-0.003640856,1.0264518,0.35025287,0.026635593,1.1551855,0.3709154,1.123182
0.008538699,0.0341983,1.0029651,-0.05743562,-0.53745407,0.22491574,-0.97960025,0.56700253
-1.5679429,0.57046336,0.54980546,-1.1149683,1.6040821,2.7855408,-1.1949693,-1.4369684
-0.96484584,-1.1921955,1.1169251,0.0989506,0.05593139,1.4089979,1.1874071,-0.41305393
1.3583188,-1.4931897,1.0724463,-1.0134947,-0.5695311,2.0515962,-1.5293478,-0.105016544
0.16349247,-0.56083345,0.94590735,0.30501202,-0.2756663,2.4965527,0.28312242,-1.3825952
1.5215558,-0.41400233,0.7811222,-0.83275414,-0.34644547,1.1997516,0.6535894,1.9374018
-1.1307527,-0.12497297,1.3392273,0.8289139,0.4453584,0.44038427,-0.90550035,0.49631435
0.29089004,-0.24497125,-0.5875046,0.43817985,-0.092634834,1.3897417,0.42499855,0.51411235
-1.3538499,1.300022,-0.09543284,-0.80446965,0.19213516,0.6553516,1.6992829,1.6188573
0.55099607,0.13119055,0.59634215,1.8927375,-0.0016768363,0.025618076,-0.37453607,1.128272
-0.8312477,-0.23083203,0.75034237,1.1084967,0.19358315,-0.14841115,-0.9453605,0.65806836
-1.1811749,-0.3461747,0.84350777,-0.61069167,-0.16274624,0.9677323,1.047048,1.3149248
0.5460923,0.62691057,1.0744876,1.300539,0.40557405,1.1921515,-0.3275593,1.7410711
-1.5403019,0.79522306,0.13252008,0.42637986,-0.35481864,1.0298915,1.1103276,2.1529763
-1.4476609,1.2216774,0.7638818,0.5200337,-0.14954281,2.161664,-0.16941571,0.24065478
-0.4298393,-1.5070407,1.256118,-2.671973,2.1296213e-05,1.7461905,1.5541114,1.2367413
-0.40509024,-0.5681077,0.15517883,0.7643921,0.078843564,1.1640446,-1.9161451,1.0066487
0.78457236,-1.0152757,0.7218159,-0.539994,0.29504248,0.29180396,-1.477963,1.2968639
-0.6973917,-1.7445031,0.99014246,0.18995738,-0.4347919,0.26571095,-1.1985098,0.67362773
-1.5394678,-1.615929,1.1597444,-0.61760694,-0.7231939,0.27042842,-1.003383,0.33292547
-0.83173406,-0.92368084,0.5887926,-0.697582,0.4641593,3.1096854,-0.38300043,-1.2379386
0.08708228,-0.24959508,0.37018096,1.593074,1.0303144,0.30607295,-0.6239971,0.49325132
-0.14913225,-0.5802861,0.19550088,-0.8214235,0.07302766,0.8670544,0.6138763,1.5957041
-1.0776504,0.95215577,0.14532545,0.5761953,-0.18300308,1.4632567,0.61377704,1.4783782
-1.178691,-0.2709005,1.1420099,-1.3149652,-0.35458353,0.8451898,-1.1322924,0.037794787
0.66422004,-1.0153077,0.44285822,-0.7096405,-0.13506797,3.3866982,-0.98163706,-0.29154003
0.2866571,0.21280098,0.37391245,-0.20320693,0.05299381,1.7079077,-0.40219772,-0.15876174
-0.58611757,-0.0515197,1.314103,0.76758677,-0.0047457227,0.35323918,-2.596479,1.3841481
1.1079084,-1.5260538,1.0714804,1.5800233,-0.024340961,0.5763766,2.0637279,1.2946227
1.0388443,-1.1583503,0.32982147,1.250524,0.08223994,0.5884689,-0.28433278,0.86669403
0.19255224,-1.3724395,1.146294,-1.264819,0.14154734,0.7798064,0.41678178,1.3286542
1.3727719,-0.07695018,-0.18511552,-0.02240844,0.04952845,0.61306244,0.22008422,1.6232426
-0.8349638,1.2107489,1.2351798,-0.83033913,-0.1557824,2.999652,0.9702724,-0.23661357
0.44912967,-0.8770474,0.893282,0.70875543,-0.112180226,0.057705045,-0.6653781,1.0725095
-0.8724707,-0.38712156,1.0716662,1.1591777,-0.29550052,-0.06273341,-0.6964666,0.4748923
-0.5804179,-0.5920248,-0.24739361,-0.72773886,0.116286196,0.7129206,1.2788318,1.2241839
1.261573,-1.7875131,0.9674921,-0.340609,-0.22934507,2.0500555,-1.6243519,-0.070048094
0.0010848702,0.7133877,0.36209658,0.043332405,0.022955544,1.6360347,1.1953189,1.1873581
-0.07941497,0.19238079,0.1528166,-0.26467976,0.005305488,0.1604073,-0.14724779,1.0600845
0.40488124,0.79561037,0.99149734,-1.1317205,-0.01171657,0.04530096,0.7626928,1.3860064
1.1865026,-1.4212683,1.1588435,-0.56451976,0.30610558,2.0912542,-0.28792608,-0.37074262
1.3502082,1.3907527,0.92165625,-0.80162615,-0.111584805,0.9991697,-1.0392902,1.6433198
0.33238158,-0.59558004,-0.17707781,0.10268918,0.113965936,-0.3933636,0.7751867,-1.4710543
-0.73812604,-1.148217,0.9299517,-0.8492765,0.18636681,-0.28242218,-2.218603,0.60486686
1.4697454,0.6612558,0.8200654,-0.064227395,0.019245237,0.86823124,0.06795436,1.0487297
-0.81985736,-1.3865819,0.6373922,-1.8259016,0.5490143,1.0262792,1.3335923,1.5274074
-0.27219433,-1.3629557,0.8077825,2.028157,-0.40314275,0.38719606,-0.765515,0.30268118
0.02418253,-0.4014896,1.026058,-0.5084668,-0.03819764,0.36342442,-0.96626204,0.44715396
-0.5263614,-0.076387025,0.97628933,-0.9644644,-0.35114124,0.5608413,-0.49769673,0.4103768
1.3510917,-0.6650861,0.43694016,0.22127981,0.04329915,2.7086716,-0.4908279,-0.13420367
1.1473582,-1.3455459,1.295574,-1.0250479,-0.15243423,1.4705691,0.55062634,0.9605318
0.1509533,-1.4957201,1.0338055,-0.7685595,0.18786955,0.9610977,2.4618738,1.7412215
1.138967,-0.15722471,1.1508065,0.4604099,0.112025365,0.72030705,1.0511072,1.7395046
-0.9127099,-0.46376154,0.83553785,0.85877657,0.15169801,1.1297519,-0.046168867,-1.1744812
0.847358,-1.0735825,1.3735521,-0.04754728,-0.019753452,1.9738079,0.23452862,0.031844042
0.4730991,1.371044,1.0863405,-1.1300855,-0.22792642,1.1922787,1.2107497,0.012095634
0.98531157,-0.7045342,0.5775792,-0.544899,0.024644587,1.9311211,-0.15800957,0.2841335
0.8111062,-1.3707074,0.51546925,-0.15095147,0.47439268,2.97796,-1.071688,-1.3064336
-1.5332056,-0.021513073,0.75400174,-0.90343386,-0.36790946,0.11753285,-0.12753056,0.5749641
-0.4981674,-0.80164856,0.6614757,-0.15231977,0.31472734,0.7852368,-0.3269962,-0.005401753
-1.7113571,-0.745659,1.1917896,0.18775336,0.025182236,0.9875114,-0.009378632,1.5420663
-1.1861476,-0.48912832,-0.57261413,-0.112162456,-0.032946825,2.9016452,0.44355607,0.1793324
-0.69778883,-1.8673798,-0.38960782,0.49083307,-0.12777238,2.4122725,-0.09150948,-0.3415546
1.2775878,-1.2527502,0.8644469,0.05321131,-0.013768279,-0.033278942,-0.9918731,1.5419376
0.8532153,-1.6879618,0.71248806,0.058969934,-0.21404263,-0.80692565,1.085223,0.16955961
1.0515958,-1.1693401,0.65930235,0.74967784,-0.19643278,0.14633954,-2.154417,0.98463804
0.8044756,1.3547777,0.92108095,-0.9300202,-0.07610557,2.2837987,-0.1307806,0.19189082
-0.49094546,-0.77813166,0.33801743,0.1508187,-0.14139476,-0.39670098,1.5027577,0.6854598
0.17433712,-1.2965845,1.2097716,0.2747058,0.30217844,3.313243,-1.2842122,-1.6217235
-0.5878571,-1.176248,0.23886664,-0.36859468,0.4952089,0.4553864,1.3539786,0.4273423
1.3972391,1.2743492,1.2182952,-0.2006803,-0.08411726,0.33447456,-0.9824304,1.09076
-1.6066293,0.92990875,0.99523306,-1.6122825,0.045024276,2.3496614,0.4207611,0.026642663
-1.1379925,-1.9112978,-0.1917974,0.51824635,-0.08477117,2.010856,-1.4293927,0.17738731
1.2706809,-0.19674294,1.2344564,-0.09648175,0.11119465,2.8713024,-0.96464694,-1.3770112
-1.7254543,0.5499428,1.1603092,-0.41366974,-0.08518346,1.0128036,-3.0214543,1.5762923
0.49894196,1.3887277,-0.9409903,-0.6791026,-0.073441245,0.06863105,0.1310754,0.8867173
-0.18133849,-1.2665895,0.8008004,-0.08805334,0.34673783,0.020617485,-0.059720207,0.9723505
-1.7391461,-0.56058663,1.1390475,0.18376905,-0.26203328,1.0483193,-0.22364314,0.448679
-0.90651655,-0.7498695,0.44451916,-0.49796477,0.16979726,1.8165963,-2.0739615,0.37958944
0.043435324,-0.4288279,1.0147425,-1.4374715,0.43992424,2.2185254,0.75020474,-0.43262464
